trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2077,False,"{'a': 0.7, 'e': 0.02194227995205747}",35,19,31.349948845079883,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2078,False,"{'a': 0.7, 'e': 0.02193699965359284}",20,13,-8.188848882069944,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
2079,False,"{'a': 0.7, 'e': 0.021931723165325635}",20,12,13.601925675190369,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2080,False,"{'a': 0.7, 'e': 0.021926450482675733}",20,14,12.80700148312879,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2081,False,"{'a': 0.7, 'e': 0.021921181601070722}",20,6,24.35204844219584,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2082,False,"{'a': 0.7, 'e': 0.021915916515945887}",30,13,22.185445242570648,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
2083,False,"{'a': 0.7, 'e': 0.02191065522274417}",25,8,28.879516886473382,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2084,False,"{'a': 0.7, 'e': 0.021905397716916176}",25,3,36.62332168430646,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2085,False,"{'a': 0.7, 'e': 0.02190014399392014}",25,13,22.98083137686122,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2086,False,"{'a': 0.7, 'e': 0.02189489404922193}",25,19,12.397420703327699,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2087,False,"{'a': 0.7, 'e': 0.021889647878295008}",25,19,5.909348416053664,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
2088,False,"{'a': 0.7, 'e': 0.021884405476620426}",25,18,13.808967655805006,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2089,False,"{'a': 0.7, 'e': 0.021879166839686815}",20,7,24.556223497946743,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2090,False,"{'a': 0.7, 'e': 0.021873931962990357}",25,17,15.818200458168043,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2091,False,"{'a': 0.7, 'e': 0.02186870084203477}",25,3,39.59697801132931,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2092,False,"{'a': 0.7, 'e': 0.021863473472331304}",25,15,17.23826316952764,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2093,False,"{'a': 0.7, 'e': 0.02185824984939871}",35,26,19.753589819903173,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2094,False,"{'a': 0.7, 'e': 0.02185302996876323}",20,14,13.617442111236844,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2095,False,"{'a': 0.7, 'e': 0.021847813825958583}",20,11,14.501760687051428,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2096,False,"{'a': 0.7, 'e': 0.02184260141652595}",30,22,8.615264685564139,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
2097,False,"{'a': 0.7, 'e': 0.021837392736013945}",25,0,40.688715910465895,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2098,False,"{'a': 0.7, 'e': 0.021832187779978623}",25,14,21.59047003744229,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2099,False,"{'a': 0.7, 'e': 0.021826986543983434}",30,4,40.48427923583684,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
2100,False,"{'a': 0.7, 'e': 0.02182178902359924}",25,10,-14.0915851057259,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
2101,False,"{'a': 0.7, 'e': 0.021816595214404266}",30,16,24.712586704106556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2102,False,"{'a': 0.7, 'e': 0.02181140511198411}",25,11,27.23538273194006,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2103,False,"{'a': 0.7, 'e': 0.02180621871193172}",20,16,7.360180127322469,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2104,False,"{'a': 0.7, 'e': 0.02180103600984737}",30,13,30.765260419215952,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2105,False,"{'a': 0.7, 'e': 0.021795857001338646}",20,8,18.70765999677492,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2106,False,"{'a': 0.7, 'e': 0.02179068168202045}",25,11,25.935563530170107,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2107,False,"{'a': 0.7, 'e': 0.021785510047514955}",30,14,35.4335035617166,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2108,False,"{'a': 0.7, 'e': 0.021780342093451605}",25,17,13.583930526887954,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2109,False,"{'a': 0.7, 'e': 0.02177517781546711}",20,6,23.878420284499086,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2110,False,"{'a': 0.7, 'e': 0.021770017209205406}",30,16,26.176718813184028,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2111,False,"{'a': 0.7, 'e': 0.021764860270317654}",25,15,17.841583706874257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2112,False,"{'a': 0.7, 'e': 0.02175970699446223}",20,2,32.40708745265117,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2113,False,"{'a': 0.7, 'e': 0.02175455737730469}",30,7,45.21520605103686,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2114,False,"{'a': 0.7, 'e': 0.021749411414517784}",30,18,27.707634158849164,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2115,False,"{'a': 0.7, 'e': 0.021744269101781406}",20,0,35.418087689403514,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2116,False,"{'a': 0.7, 'e': 0.021739130434782608}",20,16,8.556596770809888,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2117,False,"{'a': 0.7, 'e': 0.02173399540921557}",20,0,31.928986198660333,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2118,False,"{'a': 0.7, 'e': 0.02172886402078159}",20,14,11.240064294271448,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2119,False,"{'a': 0.7, 'e': 0.02172373626518906}",20,16,9.35994477626785,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2120,False,"{'a': 0.7, 'e': 0.02171861213815347}",20,3,32.433082843097,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2121,False,"{'a': 0.7, 'e': 0.021713491635397368}",25,5,40.16363513071193,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2122,False,"{'a': 0.7, 'e': 0.02170837475265037}",25,3,35.91954769577327,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2123,False,"{'a': 0.7, 'e': 0.021703261485649127}",20,10,18.221136879571038,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2124,False,"{'a': 0.7, 'e': 0.02169815183013731}",30,16,19.617023392423082,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2125,False,"{'a': 0.7, 'e': 0.021693045781865615}",20,15,9.29232272945341,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2126,False,"{'a': 0.7, 'e': 0.021687943336591728}",25,13,14.228021017440266,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2127,False,"{'a': 0.7, 'e': 0.02168284449008031}",20,11,17.877303532878095,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2128,False,"{'a': 0.7, 'e': 0.021677749238103}",25,11,24.985618167308512,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2129,False,"{'a': 0.7, 'e': 0.02167265757643838}",25,19,10.966526726148299,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2130,False,"{'a': 0.7, 'e': 0.021667569500871973}",25,16,15.95455473484337,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2131,False,"{'a': 0.7, 'e': 0.02166248500719623}",30,18,21.15032100642362,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2132,False,"{'a': 0.7, 'e': 0.0216574040912105}",30,23,9.369514203679838,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2133,False,"{'a': 0.7, 'e': 0.021652326748721033}",20,9,18.584752686890138,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2134,False,"{'a': 0.7, 'e': 0.021647252975540952}",20,5,25.952137590361346,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2135,False,"{'a': 0.7, 'e': 0.02164218276749025}",20,11,14.165057917176284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2136,False,"{'a': 0.7, 'e': 0.02163711612039577}",25,12,19.954542543327754,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2137,False,"{'a': 0.7, 'e': 0.021632053030091192}",30,15,27.84245796191563,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2138,False,"{'a': 0.7, 'e': 0.02162699349241701}",20,14,12.074981304591047,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2139,False,"{'a': 0.7, 'e': 0.02162193750322053}",25,11,11.927848243390772,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2140,False,"{'a': 0.7, 'e': 0.021616885058355847}",25,18,12.361806286705791,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2141,False,"{'a': 0.7, 'e': 0.02161183615368384}",20,9,22.729039272549265,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2142,False,"{'a': 0.7, 'e': 0.021606790785072147}",25,11,27.67138146272744,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2143,False,"{'a': 0.7, 'e': 0.02160174894839516}",20,9,20.439716069990745,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2144,False,"{'a': 0.7, 'e': 0.021596710639534004}",20,8,20.98065886013206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2145,False,"{'a': 0.7, 'e': 0.021591675854376522}",25,20,8.811143231278074,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2146,False,"{'a': 0.7, 'e': 0.021586644588817278}",20,8,23.294770411690585,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2147,False,"{'a': 0.7, 'e': 0.02158161683875751}",20,14,13.819409597437055,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2148,False,"{'a': 0.7, 'e': 0.021576592600105155}",25,10,26.68366723148251,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2149,False,"{'a': 0.7, 'e': 0.021571571868774796}",30,10,41.52899084382218,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2150,False,"{'a': 0.7, 'e': 0.02156655464068768}",20,15,8.338647544647783,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2151,False,"{'a': 0.7, 'e': 0.021561540911771697}",20,3,30.6788915673618,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2152,False,"{'a': 0.7, 'e': 0.021556530677961344}",25,16,16.56885285459423,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2153,False,"{'a': 0.7, 'e': 0.02155152393519773}",30,15,29.43078968147962,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2154,False,"{'a': 0.7, 'e': 0.021546520679428582}",25,13,9.653437755857151,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2155,False,"{'a': 0.7, 'e': 0.02154152090660819}",25,0,36.602478982347826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2156,False,"{'a': 0.7, 'e': 0.0215365246126974}",30,12,31.700672823321618,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2157,False,"{'a': 0.7, 'e': 0.021531531793663645}",25,7,31.818511570994197,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2158,False,"{'a': 0.7, 'e': 0.021526542445480877}",25,13,22.791377750393206,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2159,False,"{'a': 0.7, 'e': 0.021521556564129584}",20,6,29.32997834971291,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2160,False,"{'a': 0.7, 'e': 0.02151657414559676}",20,4,28.595641920742136,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2161,False,"{'a': 0.7, 'e': 0.02151159518587591}",20,6,15.823713009954982,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2162,False,"{'a': 0.7, 'e': 0.021506619680967013}",20,14,10.475401407043925,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2163,False,"{'a': 0.7, 'e': 0.021501647626876532}",25,13,17.738626447547592,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2164,False,"{'a': 0.7, 'e': 0.02149667901961739}",20,6,21.315519787369922,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2165,False,"{'a': 0.7, 'e': 0.021491713855208944}",20,14,9.397174740919072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2166,False,"{'a': 0.7, 'e': 0.021486752129677003}",25,15,20.771553871943215,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2167,False,"{'a': 0.7, 'e': 0.021481793839053773}",20,12,13.60100371261188,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2168,False,"{'a': 0.7, 'e': 0.021476838979377886}",20,14,12.624604685981389,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2169,False,"{'a': 0.7, 'e': 0.021471887546694362}",25,19,10.645260805852086,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2170,False,"{'a': 0.7, 'e': 0.021466939537054593}",20,7,24.644009367658832,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2171,False,"{'a': 0.7, 'e': 0.021461994946516343}",20,16,6.224450306279572,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2172,False,"{'a': 0.7, 'e': 0.021457053771143726}",20,14,13.453622929761837,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2173,False,"{'a': 0.7, 'e': 0.021452116007007204}",30,14,29.251152519230086,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2174,False,"{'a': 0.7, 'e': 0.021447181650183562}",20,10,7.248697610327147,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
2175,False,"{'a': 0.7, 'e': 0.021442250696755896}",20,15,8.492469143318687,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2176,False,"{'a': 0.7, 'e': 0.021437323142813602}",20,15,9.895791132725867,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2177,False,"{'a': 0.7, 'e': 0.021432398984452372}",20,16,9.042937346111875,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2178,False,"{'a': 0.7, 'e': 0.021427478217774167}",20,8,9.614810402647544,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2179,False,"{'a': 0.7, 'e': 0.021422560838887206}",30,13,20.153568548949604,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
2180,False,"{'a': 0.7, 'e': 0.021417646843905968}",20,10,18.511988658144396,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2181,False,"{'a': 0.7, 'e': 0.021412736228951155}",25,11,27.47862817233486,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2182,False,"{'a': 0.7, 'e': 0.021407828990149706}",25,14,22.69160188670219,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2183,False,"{'a': 0.7, 'e': 0.021402925123634755}",20,11,17.895905739374736,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2184,False,"{'a': 0.7, 'e': 0.021398024625545645}",25,0,38.89706239358547,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2185,False,"{'a': 0.7, 'e': 0.021393127492027906}",25,13,21.9366253061236,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2186,False,"{'a': 0.7, 'e': 0.021388233719233228}",20,13,12.338782577182938,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2187,False,"{'a': 0.7, 'e': 0.021383343303319473}",30,19,22.17691858499586,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2188,False,"{'a': 0.7, 'e': 0.02137845624045064}",20,8,23.892525262875328,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2189,False,"{'a': 0.7, 'e': 0.021373572526796867}",25,11,27.667036232017146,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2190,False,"{'a': 0.7, 'e': 0.02136869215853441}",25,5,33.7943011021067,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2191,False,"{'a': 0.7, 'e': 0.021363815131845643}",20,4,24.6558645126122,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
2192,False,"{'a': 0.7, 'e': 0.021358941442919024}",25,13,23.57625706856493,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2193,False,"{'a': 0.7, 'e': 0.021354071087949105}",20,6,26.745733652340714,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2194,False,"{'a': 0.7, 'e': 0.021349204063136496}",25,11,26.618225319574798,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2195,False,"{'a': 0.7, 'e': 0.021344340364687884}",20,8,16.531338789723232,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2196,False,"{'a': 0.7, 'e': 0.021339479988815996}",20,0,34.508179958354006,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2197,False,"{'a': 0.7, 'e': 0.021334622931739582}",25,15,18.524356913432257,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2198,False,"{'a': 0.7, 'e': 0.021329769189683427}",20,10,16.684123302625952,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2199,False,"{'a': 0.7, 'e': 0.021324918758878316}",20,2,29.49108084945455,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2200,False,"{'a': 0.7, 'e': 0.02132007163556104}",25,16,15.657968656551853,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2201,False,"{'a': 0.7, 'e': 0.021315227815974374}",20,13,14.654372538576787,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2202,False,"{'a': 0.7, 'e': 0.021310387296367063}",20,9,8.557667746794245,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
2203,False,"{'a': 0.7, 'e': 0.0213055500729938}",25,3,33.172925719613616,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2204,False,"{'a': 0.7, 'e': 0.021300716142115247}",20,9,19.718490089138655,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2205,False,"{'a': 0.7, 'e': 0.021295885499998}",20,15,12.046947212357086,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2206,False,"{'a': 0.7, 'e': 0.021291058142914557}",20,10,20.46281804306975,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2207,False,"{'a': 0.7, 'e': 0.021286234067143354}",30,17,21.891615890921504,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2208,False,"{'a': 0.7, 'e': 0.021281413268968714}",20,14,10.098448503936618,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2209,False,"{'a': 0.7, 'e': 0.02127659574468085}",20,11,16.479726507917064,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2210,False,"{'a': 0.7, 'e': 0.02127178149057585}",30,18,11.672597993796199,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
2211,False,"{'a': 0.7, 'e': 0.021266970502955673}",25,15,15.876712871110382,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2212,False,"{'a': 0.7, 'e': 0.021262162778128115}",25,7,34.06293432974903,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2213,False,"{'a': 0.7, 'e': 0.021257358312406823}",20,6,24.127175545613706,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2214,False,"{'a': 0.7, 'e': 0.021252557102111276}",25,20,11.626116481519668,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2215,False,"{'a': 0.7, 'e': 0.02124775914356676}",20,7,23.367313202341908,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2216,False,"{'a': 0.7, 'e': 0.021242964433104368}",25,13,22.212431005192983,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2217,False,"{'a': 0.7, 'e': 0.021238172967060986}",20,8,22.737665134069953,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2218,False,"{'a': 0.7, 'e': 0.021233384741779292}",25,16,18.14595500253042,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2219,False,"{'a': 0.7, 'e': 0.02122859975360771}",25,0,43.73999845734458,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2220,False,"{'a': 0.7, 'e': 0.021223817998900444}",20,8,21.84525418643737,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2221,False,"{'a': 0.7, 'e': 0.02121903947401743}",20,13,12.47260169616196,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2222,False,"{'a': 0.7, 'e': 0.021214264175324345}",30,14,32.60094062190728,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2223,False,"{'a': 0.7, 'e': 0.02120949209919259}",25,16,-26.628341180636763,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
2224,False,"{'a': 0.7, 'e': 0.021204723241999273}",25,16,17.692614740677183,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2225,False,"{'a': 0.7, 'e': 0.0211999576001272}",25,13,12.137953367556273,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2226,False,"{'a': 0.7, 'e': 0.02119519516996487}",25,4,37.327763824792726,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2227,False,"{'a': 0.7, 'e': 0.021190435947906452}",20,13,11.372026231436468,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2228,False,"{'a': 0.7, 'e': 0.021185679930351788}",25,10,30.26088823891962,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2229,False,"{'a': 0.7, 'e': 0.02118092711370637}",20,14,12.245037482467703,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2230,False,"{'a': 0.7, 'e': 0.021176177494381335}",25,7,33.29168455367538,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2231,False,"{'a': 0.7, 'e': 0.021171431068793448}",30,20,21.410782625279825,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2232,False,"{'a': 0.7, 'e': 0.021166687833365085}",20,9,17.527657068513435,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2233,False,"{'a': 0.7, 'e': 0.021161947784524245}",35,18,25.725500330783813,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2234,False,"{'a': 0.7, 'e': 0.021157210918704518}",30,18,14.668147737350957,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
2235,False,"{'a': 0.7, 'e': 0.021152477232345077}",20,2,30.776002445697653,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2236,False,"{'a': 0.7, 'e': 0.021147746721890678}",25,10,18.07950181888804,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
2237,False,"{'a': 0.7, 'e': 0.021143019383791626}",20,8,24.230261537486115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2238,False,"{'a': 0.7, 'e': 0.02113829521450379}",20,10,16.9183664796869,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2239,False,"{'a': 0.7, 'e': 0.021133574210488573}",30,17,20.17575580536862,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2240,False,"{'a': 0.7, 'e': 0.021128856368212913}",30,16,16.06943711247782,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
2241,False,"{'a': 0.7, 'e': 0.021124141684149264}",25,13,19.76972509879536,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2242,False,"{'a': 0.7, 'e': 0.021119430154775586}",25,12,20.545419220322167,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2243,False,"{'a': 0.7, 'e': 0.02111472177657533}",20,0,31.698943597751985,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2244,False,"{'a': 0.7, 'e': 0.021110016546037454}",20,0,30.85462856595303,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2245,False,"{'a': 0.7, 'e': 0.02110531445965636}",20,0,26.684973926157326,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
2246,False,"{'a': 0.7, 'e': 0.021100615513931942}",30,23,1.2110207205797607,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
2247,False,"{'a': 0.7, 'e': 0.021095919705369528}",25,14,22.39863291542053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2248,False,"{'a': 0.7, 'e': 0.02109122703047989}",35,12,28.15839047355491,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
2249,False,"{'a': 0.7, 'e': 0.02108653748577924}",30,17,25.94632181320714,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2250,False,"{'a': 0.7, 'e': 0.021081851067789197}",35,27,13.877186491265926,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2251,False,"{'a': 0.7, 'e': 0.0210771677730368}",20,16,6.896751979585163,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2252,False,"{'a': 0.7, 'e': 0.02107248759805448}",20,12,15.666313551807995,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2253,False,"{'a': 0.7, 'e': 0.02106781053938006}",20,9,21.239315982671606,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2254,False,"{'a': 0.7, 'e': 0.02106313659355673}",20,14,10.482796592224949,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2255,False,"{'a': 0.7, 'e': 0.021058465757133063}",20,13,13.903570580872314,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2256,False,"{'a': 0.7, 'e': 0.021053798026662976}",20,10,24.589958263008384,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2257,False,"{'a': 0.7, 'e': 0.02104913339870572}",20,7,22.73203897771412,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2258,False,"{'a': 0.7, 'e': 0.0210444718698259}",35,20,27.985304112385055,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2259,False,"{'a': 0.7, 'e': 0.02103981343659344}",30,8,40.49568721122763,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
